index,artist,track,album,album_name,album_type,album_date,album_tracks,album_pic,indexOf,genres,year,alphaname
471,George Harrison,Not Guilty,George Harrison,George Harrison,Album,1979-02-20,Love Comes to Everyone (04:36)/Not Guilty (03:34)/Here Comes the Moon (04:50)/Soft-Hearted Hana (04:03)/Blow Away (04:00)/Faster (04:47)/Dark Sweet Lady (03:22)/Your Love Is Forever (03:48)/Soft Touch (03:59)/If You Believe (02:57)/Here Comes the Moon (Demo Version) (03:39)/Blow Away (Demo) (03:04,https://i.scdn.co/image/ab67616d00001e021ee74a7aef22d2d05537ac91,31.0,Album Rock/Classic Rock/Folk Rock/Mellow Gold/Rock/Singer-songwriter/Soft Rock,1979,"Harrison, George"
467,George Harrison,Here Comes the Moon,George Harrison,George Harrison,Album,1979-02-20,Love Comes to Everyone (04:36)/Not Guilty (03:34)/Here Comes the Moon (04:50)/Soft-Hearted Hana (04:03)/Blow Away (04:00)/Faster (04:47)/Dark Sweet Lady (03:22)/Your Love Is Forever (03:48)/Soft Touch (03:59)/If You Believe (02:57)/Here Comes the Moon (Demo Version) (03:39)/Blow Away (Demo) (03:04,https://i.scdn.co/image/ab67616d00001e021ee74a7aef22d2d05537ac91,50.0,Album Rock/Classic Rock/Folk Rock/Mellow Gold/Rock/Singer-songwriter/Soft Rock,1979,"Harrison, George"
466,George Harrison,Give Me Love (Give Me Peace on Earth),Living in the Material World,Living in the Material World,Album,1973-05-30,"Give Me Love (Give Me Peace on Earth) (03:35)/Sue Me, Sue You Blues (04:46)/The Light That Has Lighted the World (03:30)/Don't Let Me Wait Too Long (02:56)/Who Can See It (03:51)/Living in the Material World (05:30)/The Lord Loves the One (That Loves the Lord) (04:34)/Be Here Now (04:09)/Try Some Buy Some (04:07)/The Day the World Gets 'Round (02:52)/That Is All (03:44)/Deep Blue (03:45)/Miss O'Dell (02:31)/Bangla Desh (03:57",https://i.scdn.co/image/ab67616d00001e021b5904a7a66262895ed355cc,0.0,Album Rock/Classic Rock/Folk Rock/Mellow Gold/Rock/Singer-songwriter/Soft Rock,1973,"Harrison, George"
516,Bobby Keys,Steal from a King,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24,https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,0.0,,1972,"Keys, Bobby"
514,Bobby Keys,Smokefoot,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24,https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,26.0,,1972,"Keys, Bobby"
502,Bobby Keys,Bootleg,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24,https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,44.0,,1972,"Keys, Bobby"
501,Bobby Keys,Altar Rock,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24,https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,60.0,,1972,"Keys, Bobby"
509,Bobby Keys,Key West,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24,https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,79.0,,1972,"Keys, Bobby"
503,Bobby Keys,Command Performance,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24,https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,96.0,,1972,"Keys, Bobby"
504,Bobby Keys,Crispy Duck,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24,https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,124.0,,1972,"Keys, Bobby"
513,Bobby Keys,Sand & Foam,Bobby Keys,Bobby Keys,Album,1972,Steal from a King (04:51)/Smokefoot (03:51)/Bootleg (03:45)/Altar Rock (04:53)/Key West (03:54)/Command Performance (04:10)/Crispy Duck (03:09)/Sand & Foam (05:24,https://i.scdn.co/image/ab67616d00001e02169345545fc8c42d8a795735,144.0,,1972,"Keys, Bobby"
517,Bobby Keys,Suzie,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01,https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,0.0,,2023,"Keys, Bobby"
511,Bobby Keys,Man In The Street,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01,https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,14.0,,2023,"Keys, Bobby"
505,Bobby Keys,Dock Of The Bay,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01,https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,40.0,,2023,"Keys, Bobby"
506,Bobby Keys,Honky Tonk,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01,https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,64.0,,2023,"Keys, Bobby"
508,Bobby Keys,KC Song,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01,https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,83.0,,2023,"Keys, Bobby"
500,Bobby Keys,99½,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01,https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,99.0,,2023,"Keys, Bobby"
507,Bobby Keys,Johnny You Too Bad,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01,https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,111.0,,2023,"Keys, Bobby"
510,Bobby Keys,Lover's Rockin,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01,https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,138.0,,2023,"Keys, Bobby"
515,Bobby Keys,Soul Serenade,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01,https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,161.0,,2023,"Keys, Bobby"
512,Bobby Keys,Only The Strong,Lover's Rockin - The Lost Album,Lover's Rockin - The Lost Album,Album,2023-12-01,Suzie (03:40)/Man In The Street (04:33)/Dock Of The Bay (05:06)/Honky Tonk (04:25)/KC Song (04:11)/99½ (04:30)/Johnny You Too Bad (04:06)/Lover's Rockin (04:31)/Soul Serenade (06:34)/Only The Strong (04:01,https://i.scdn.co/image/ab67616d00001e02a75dafce2df4a51cbd39f506,183.0,,2023,"Keys, Bobby"
165,Aram Khachaturian,Gayane Suite No. 1: I. Introduction,"Khachaturian, A.I.: Gayane Suites Nos. 1- 3","Khachaturian, A.I.: Gayane Suites Nos. 1- 3",Album,1994-06-01,Gayane Suite No. 1: I. Introduction (01:30)/Gayane Suite No. 1: II. Gayane and Giko (02:51)/Gayane Suite No. 1: III. Armen's Solo (03:44)/Gayane Suite No. 1: IV. Matsak and Armen (03:38)/Gayane Suite No. 1: V. Gayane's Solo (03:34)/Gayane Suite No. 2: I. Harvest Holiday (02:33)/Gayane Suite No. 2: II. Dance of the Girls (02:31)/Gayane Suite No. 2: III. Dance of the Boys (02:18)/Gayane Suite No. 2: IV. Choosing the Bride (03:03)/Gayane Suite No. 2: V. Lullaby (05:15)/Gayane Suite No. 2: VI. Sabre Dance (02:26)/Gayane Suite No. 3: I. The Hunt - Andante (05:00)/Gayane Suite No. 3: II. Dance of the Comrades (01:50)/Gayane Suite No. 3: III. Matsak's Solo (01:42)/Gayane Suite No. 3: IV. Gayane's Adagio (04:56)/Gayane Suite No. 3: V. Solo - Love Duet (04:48)/Gayane Suite No. 3: VI. Finale (04:17,https://i.scdn.co/image/ab67616d00001e024dc1d881ce4b82e62502994b,0.0,Caucasian Classical/Classical/Early Modern Classical/Russian Modern Classical,1994,"Khachaturian, Aram"
166,Aram Khachaturian,Gayane Suite No. 1: II. Gayane and Giko,"Khachaturian, A.I.: Gayane Suites Nos. 1- 3","Khachaturian, A.I.: Gayane Suites Nos. 1- 3",Album,1994-06-01,Gayane Suite No. 1: I. Introduction (01:30)/Gayane Suite No. 1: II. Gayane and Giko (02:51)/Gayane Suite No. 1: III. Armen's Solo (03:44)/Gayane Suite No. 1: IV. Matsak and Armen (03:38)/Gayane Suite No. 1: V. Gayane's Solo (03:34)/Gayane Suite No. 2: I. Harvest Holiday (02:33)/Gayane Suite No. 2: II. Dance of the Girls (02:31)/Gayane Suite No. 2: III. Dance of the Boys (02:18)/Gayane Suite No. 2: IV. Choosing the Bride (03:03)/Gayane Suite No. 2: V. Lullaby (05:15)/Gayane Suite No. 2: VI. Sabre Dance (02:26)/Gayane Suite No. 3: I. The Hunt - Andante (05:00)/Gayane Suite No. 3: II. Dance of the Comrades (01:50)/Gayane Suite No. 3: III. Matsak's Solo (01:42)/Gayane Suite No. 3: IV. Gayane's Adagio (04:56)/Gayane Suite No. 3: V. Solo - Love Duet (04:48)/Gayane Suite No. 3: VI. Finale (04:17,https://i.scdn.co/image/ab67616d00001e024dc1d881ce4b82e62502994b,44.0,Caucasian Classical/Classical/Early Modern Classical/Russian Modern Classical,1994,"Khachaturian, Aram"
167,Aram Khachaturian,Gayane Suite No. 1: III. Armen's Solo,"Khachaturian, A.I.: Gayane Suites Nos. 1- 3","Khachaturian, A.I.: Gayane Suites Nos. 1- 3",Album,1994-06-01,Gayane Suite No. 1: I. Introduction (01:30)/Gayane Suite No. 1: II. Gayane and Giko (02:51)/Gayane Suite No. 1: III. Armen's Solo (03:44)/Gayane Suite No. 1: IV. Matsak and Armen (03:38)/Gayane Suite No. 1: V. Gayane's Solo (03:34)/Gayane Suite No. 2: I. Harvest Holiday (02:33)/Gayane Suite No. 2: II. Dance of the Girls (02:31)/Gayane Suite No. 2: III. Dance of the Boys (02:18)/Gayane Suite No. 2: IV. Choosing the Bride (03:03)/Gayane Suite No. 2: V. Lullaby (05:15)/Gayane Suite No. 2: VI. Sabre Dance (02:26)/Gayane Suite No. 3: I. The Hunt - Andante (05:00)/Gayane Suite No. 3: II. Dance of the Comrades (01:50)/Gayane Suite No. 3: III. Matsak's Solo (01:42)/Gayane Suite No. 3: IV. Gayane's Adagio (04:56)/Gayane Suite No. 3: V. Solo - Love Duet (04:48)/Gayane Suite No. 3: VI. Finale (04:17,https://i.scdn.co/image/ab67616d00001e024dc1d881ce4b82e62502994b,92.0,Caucasian Classical/Classical/Early Modern Classical/Russian Modern Classical,1994,"Khachaturian, Aram"
168,Aram Khachaturian,Gayane Suite No. 1: IV. Matsak and Armen,"Khachaturian, A.I.: Gayane Suites Nos. 1- 3","Khachaturian, A.I.: Gayane Suites Nos. 1- 3",Album,1994-06-01,Gayane Suite No. 1: I. Introduction (01:30)/Gayane Suite No. 1: II. Gayane and Giko (02:51)/Gayane Suite No. 1: III. Armen's Solo (03:44)/Gayane Suite No. 1: IV. Matsak and Armen (03:38)/Gayane Suite No. 1: V. Gayane's Solo (03:34)/Gayane Suite No. 2: I. Harvest Holiday (02:33)/Gayane Suite No. 2: II. Dance of the Girls (02:31)/Gayane Suite No. 2: III. Dance of the Boys (02:18)/Gayane Suite No. 2: IV. Choosing the Bride (03:03)/Gayane Suite No. 2: V. Lullaby (05:15)/Gayane Suite No. 2: VI. Sabre Dance (02:26)/Gayane Suite No. 3: I. The Hunt - Andante (05:00)/Gayane Suite No. 3: II. Dance of the Comrades (01:50)/Gayane Suite No. 3: III. Matsak's Solo (01:42)/Gayane Suite No. 3: IV. Gayane's Adagio (04:56)/Gayane Suite No. 3: V. Solo - Love Duet (04:48)/Gayane Suite No. 3: VI. Finale (04:17,https://i.scdn.co/image/ab67616d00001e024dc1d881ce4b82e62502994b,138.0,Caucasian Classical/Classical/Early Modern Classical/Russian Modern Classical,1994,"Khachaturian, Aram"
169,Aram Khachaturian,Gayane Suite No. 1: V. Gayane's Solo,"Khachaturian, A.I.: Gayane Suites Nos. 1- 3","Khachaturian, A.I.: Gayane Suites Nos. 1- 3",Album,1994-06-01,Gayane Suite No. 1: I. Introduction (01:30)/Gayane Suite No. 1: II. Gayane and Giko (02:51)/Gayane Suite No. 1: III. Armen's Solo (03:44)/Gayane Suite No. 1: IV. Matsak and Armen (03:38)/Gayane Suite No. 1: V. Gayane's Solo (03:34)/Gayane Suite No. 2: I. Harvest Holiday (02:33)/Gayane Suite No. 2: II. Dance of the Girls (02:31)/Gayane Suite No. 2: III. Dance of the Boys (02:18)/Gayane Suite No. 2: IV. Choosing the Bride (03:03)/Gayane Suite No. 2: V. Lullaby (05:15)/Gayane Suite No. 2: VI. Sabre Dance (02:26)/Gayane Suite No. 3: I. The Hunt - Andante (05:00)/Gayane Suite No. 3: II. Dance of the Comrades (01:50)/Gayane Suite No. 3: III. Matsak's Solo (01:42)/Gayane Suite No. 3: IV. Gayane's Adagio (04:56)/Gayane Suite No. 3: V. Solo - Love Duet (04:48)/Gayane Suite No. 3: VI. Finale (04:17,https://i.scdn.co/image/ab67616d00001e024dc1d881ce4b82e62502994b,187.0,Caucasian Classical/Classical/Early Modern Classical/Russian Modern Classical,1994,"Khachaturian, Aram"
170,Aram Khachaturian,Gayane Suite No. 2: I. Harvest Holiday,"Khachaturian, A.I.: Gayane Suites Nos. 1- 3","Khachaturian, A.I.: Gayane Suites Nos. 1- 3",Album,1994-06-01,Gayane Suite No. 1: I. Introduction (01:30)/Gayane Suite No. 1: II. Gayane and Giko (02:51)/Gayane Suite No. 1: III. Armen's Solo (03:44)/Gayane Suite No. 1: IV. Matsak and Armen (03:38)/Gayane Suite No. 1: V. Gayane's Solo (03:34)/Gayane Suite No. 2: I. Harvest Holiday (02:33)/Gayane Suite No. 2: II. Dance of the Girls (02:31)/Gayane Suite No. 2: III. Dance of the Boys (02:18)/Gayane Suite No. 2: IV. Choosing the Bride (03:03)/Gayane Suite No. 2: V. Lullaby (05:15)/Gayane Suite No. 2: VI. Sabre Dance (02:26)/Gayane Suite No. 3: I. The Hunt - Andante (05:00)/Gayane Suite No. 3: II. Dance of the Comrades (01:50)/Gayane Suite No. 3: III. Matsak's Solo (01:42)/Gayane Suite No. 3: IV. Gayane's Adagio (04:56)/Gayane Suite No. 3: V. Solo - Love Duet (04:48)/Gayane Suite No. 3: VI. Finale (04:17,https://i.scdn.co/image/ab67616d00001e024dc1d881ce4b82e62502994b,232.0,Caucasian Classical/Classical/Early Modern Classical/Russian Modern Classical,1994,"Khachaturian, Aram"
171,Aram Khachaturian,Gayane Suite No. 2: II. Dance of the Girls,"Khachaturian, A.I.: Gayane Suites Nos. 1- 3","Khachaturian, A.I.: Gayane Suites Nos. 1- 3",Album,1994-06-01,Gayane Suite No. 1: I. Introduction (01:30)/Gayane Suite No. 1: II. Gayane and Giko (02:51)/Gayane Suite No. 1: III. Armen's Solo (03:44)/Gayane Suite No. 1: IV. Matsak and Armen (03:38)/Gayane Suite No. 1: V. Gayane's Solo (03:34)/Gayane Suite No. 2: I. Harvest Holiday (02:33)/Gayane Suite No. 2: II. Dance of the Girls (02:31)/Gayane Suite No. 2: III. Dance of the Boys (02:18)/Gayane Suite No. 2: IV. Choosing the Bride (03:03)/Gayane Suite No. 2: V. Lullaby (05:15)/Gayane Suite No. 2: VI. Sabre Dance (02:26)/Gayane Suite No. 3: I. The Hunt - Andante (05:00)/Gayane Suite No. 3: II. Dance of the Comrades (01:50)/Gayane Suite No. 3: III. Matsak's Solo (01:42)/Gayane Suite No. 3: IV. Gayane's Adagio (04:56)/Gayane Suite No. 3: V. Solo - Love Duet (04:48)/Gayane Suite No. 3: VI. Finale (04:17,https://i.scdn.co/image/ab67616d00001e024dc1d881ce4b82e62502994b,279.0,Caucasian Classical/Classical/Early Modern Classical/Russian Modern Classical,1994,"Khachaturian, Aram"
172,Aram Khachaturian,Gayane Suite No. 2: III. Dance of the Boys,"Khachaturian, A.I.: Gayane Suites Nos. 1- 3","Khachaturian, A.I.: Gayane Suites Nos. 1- 3",Album,1994-06-01,Gayane Suite No. 1: I. Introduction (01:30)/Gayane Suite No. 1: II. Gayane and Giko (02:51)/Gayane Suite No. 1: III. Armen's Solo (03:44)/Gayane Suite No. 1: IV. Matsak and Armen (03:38)/Gayane Suite No. 1: V. Gayane's Solo (03:34)/Gayane Suite No. 2: I. Harvest Holiday (02:33)/Gayane Suite No. 2: II. Dance of the Girls (02:31)/Gayane Suite No. 2: III. Dance of the Boys (02:18)/Gayane Suite No. 2: IV. Choosing the Bride (03:03)/Gayane Suite No. 2: V. Lullaby (05:15)/Gayane Suite No. 2: VI. Sabre Dance (02:26)/Gayane Suite No. 3: I. The Hunt - Andante (05:00)/Gayane Suite No. 3: II. Dance of the Comrades (01:50)/Gayane Suite No. 3: III. Matsak's Solo (01:42)/Gayane Suite No. 3: IV. Gayane's Adagio (04:56)/Gayane Suite No. 3: V. Solo - Love Duet (04:48)/Gayane Suite No. 3: VI. Finale (04:17,https://i.scdn.co/image/ab67616d00001e024dc1d881ce4b82e62502994b,330.0,Caucasian Classical/Classical/Early Modern Classical/Russian Modern Classical,1994,"Khachaturian, Aram"
173,Aram Khachaturian,Gayane Suite No. 2: IV. Choosing the Bride,"Khachaturian, A.I.: Gayane Suites Nos. 1- 3","Khachaturian, A.I.: Gayane Suites Nos. 1- 3",Album,1994-06-01,Gayane Suite No. 1: I. Introduction (01:30)/Gayane Suite No. 1: II. Gayane and Giko (02:51)/Gayane Suite No. 1: III. Armen's Solo (03:44)/Gayane Suite No. 1: IV. Matsak and Armen (03:38)/Gayane Suite No. 1: V. Gayane's Solo (03:34)/Gayane Suite No. 2: I. Harvest Holiday (02:33)/Gayane Suite No. 2: II. Dance of the Girls (02:31)/Gayane Suite No. 2: III. Dance of the Boys (02:18)/Gayane Suite No. 2: IV. Choosing the Bride (03:03)/Gayane Suite No. 2: V. Lullaby (05:15)/Gayane Suite No. 2: VI. Sabre Dance (02:26)/Gayane Suite No. 3: I. The Hunt - Andante (05:00)/Gayane Suite No. 3: II. Dance of the Comrades (01:50)/Gayane Suite No. 3: III. Matsak's Solo (01:42)/Gayane Suite No. 3: IV. Gayane's Adagio (04:56)/Gayane Suite No. 3: V. Solo - Love Duet (04:48)/Gayane Suite No. 3: VI. Finale (04:17,https://i.scdn.co/image/ab67616d00001e024dc1d881ce4b82e62502994b,381.0,Caucasian Classical/Classical/Early Modern Classical/Russian Modern Classical,1994,"Khachaturian, Aram"
174,Aram Khachaturian,Gayane Suite No. 2: V. Lullaby,"Khachaturian, A.I.: Gayane Suites Nos. 1- 3","Khachaturian, A.I.: Gayane Suites Nos. 1- 3",Album,1994-06-01,Gayane Suite No. 1: I. Introduction (01:30)/Gayane Suite No. 1: II. Gayane and Giko (02:51)/Gayane Suite No. 1: III. Armen's Solo (03:44)/Gayane Suite No. 1: IV. Matsak and Armen (03:38)/Gayane Suite No. 1: V. Gayane's Solo (03:34)/Gayane Suite No. 2: I. Harvest Holiday (02:33)/Gayane Suite No. 2: II. Dance of the Girls (02:31)/Gayane Suite No. 2: III. Dance of the Boys (02:18)/Gayane Suite No. 2: IV. Choosing the Bride (03:03)/Gayane Suite No. 2: V. Lullaby (05:15)/Gayane Suite No. 2: VI. Sabre Dance (02:26)/Gayane Suite No. 3: I. The Hunt - Andante (05:00)/Gayane Suite No. 3: II. Dance of the Comrades (01:50)/Gayane Suite No. 3: III. Matsak's Solo (01:42)/Gayane Suite No. 3: IV. Gayane's Adagio (04:56)/Gayane Suite No. 3: V. Solo - Love Duet (04:48)/Gayane Suite No. 3: VI. Finale (04:17,https://i.scdn.co/image/ab67616d00001e024dc1d881ce4b82e62502994b,432.0,Caucasian Classical/Classical/Early Modern Classical/Russian Modern Classical,1994,"Khachaturian, Aram"
